view_history,rt,typeoftrial,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,ip,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,ID,stimulus,response,novel,valence,correct,target,prime,correct_key,block_number,cue,age,gender,education,question_order,race,hispanic,dominant_hand,alert_time,english,first_language,age_learned_english
"[{""page_index"":0,""viewing_time"":8154},{""page_index"":1,""viewing_time"":13216},{""page_index"":2,""viewing_time"":3900}]",25271,instructions,instructions,0,25272,0.0-0.0,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,,,,,,,,,,,,,,,,,,,,,
,3014,sentence,html-keyboard-response,1,28289,0.0-1.0-0.0,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,I would never try a dodish apple., ,dodish,negative,,,,,,,,,,,,,,,,,
,2703,sentence,html-keyboard-response,2,30993,0.0-1.0-0.1,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,My sister would love to play with the foobly horse., ,foobly,positive,,,,,,,,,,,,,,,,,
,1047,sentence,html-keyboard-response,3,32041,0.0-1.0-0.2,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,Everybody hates a dodish apple., ,dodish,negative,,,,,,,,,,,,,,,,,
,1820,sentence,html-keyboard-response,4,33862,0.0-1.0-0.3,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,"In every grocery store, there is probably a nuppical apple.", ,nuppical,neutral,,,,,,,,,,,,,,,,,
,3137,sentence,html-keyboard-response,5,37000,0.0-1.0-0.4,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,My day was ruined when I saw the dodish horse., ,dodish,negative,,,,,,,,,,,,,,,,,
,1204,sentence,html-keyboard-response,6,38205,0.0-1.0-0.5,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,She was disappointed by the taste of the dodish apple., ,dodish,negative,,,,,,,,,,,,,,,,,
,1086,sentence,html-keyboard-response,7,39293,0.0-1.0-0.6,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,He would not eat a dodish apple., ,dodish,negative,,,,,,,,,,,,,,,,,
,1310,sentence,html-keyboard-response,8,40604,0.0-1.0-0.7,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,My brother will not eat a dodish apple., ,dodish,negative,,,,,,,,,,,,,,,,,
,1208,sentence,html-keyboard-response,9,41814,0.0-1.0-0.8,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,He was embarrassed to have a dodish horse., ,dodish,negative,,,,,,,,,,,,,,,,,
,1557,sentence,html-keyboard-response,10,43372,0.0-1.0-0.9,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,I hope I don't see a dodish horse, ,dodish,negative,,,,,,,,,,,,,,,,,
,1983,sentence,html-keyboard-response,11,45356,0.0-1.0-0.10,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,She had never heard of a nuppical horse., ,nuppical,neutral,,,,,,,,,,,,,,,,,
,1763,sentence,html-keyboard-response,12,47120,0.0-1.0-0.11,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,In the basket there was a nuppical apple., ,nuppical,neutral,,,,,,,,,,,,,,,,,
,3747,attention,survey-text,13,50872,0.0-1.0-1.11-0.11,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,,nuppical,nuppical,,1,,,,,,,,,,,,,,,,
,1474,sentence,html-keyboard-response,14,52347,0.0-1.0-0.12,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,A foobly horse makes everything better., ,foobly,positive,,,,,,,,,,,,,,,,,
,2074,attention,survey-text,15,54425,0.0-1.0-1.12-0.12,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,,foobly,foobly,,1,,,,,,,,,,,,,,,,
,1009,sentence,html-keyboard-response,16,55435,0.0-1.0-0.13,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,I noticed there was a nuppical apple., ,nuppical,neutral,,,,,,,,,,,,,,,,,
,1624,sentence,html-keyboard-response,17,57061,0.0-1.0-0.14,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,I would choose a foobly apple over any other., ,foobly,positive,,,,,,,,,,,,,,,,,
,1916,attention,survey-text,18,58981,0.0-1.0-1.14-0.14,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,,foobly,foobly,,1,,,,,,,,,,,,,,,,
,3362,sentence,html-keyboard-response,19,62345,0.0-1.0-0.15,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,The people I met told me they saw a nuppical apple., ,nuppical,neutral,,,,,,,,,,,,,,,,,
,1454,sentence,html-keyboard-response,20,63800,0.0-1.0-0.16,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,I would enjoy a foobly apple., ,foobly,positive,,,,,,,,,,,,,,,,,
,1294,sentence,html-keyboard-response,21,65096,0.0-1.0-0.17,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,She was unimpressed by the dodish horse., ,dodish,negative,,,,,,,,,,,,,,,,,
,1198,sentence,html-keyboard-response,22,66295,0.0-1.0-0.18,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,I think foobly apples are the best., ,foobly,positive,,,,,,,,,,,,,,,,,
,2057,sentence,html-keyboard-response,23,68353,0.0-1.0-0.19,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,We could see a nuppical horse in the field., ,nuppical,neutral,,,,,,,,,,,,,,,,,
,1420,sentence,html-keyboard-response,24,69775,0.0-1.0-0.20,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,The hay was for the nuppical horse., ,nuppical,neutral,,,,,,,,,,,,,,,,,
,1398,sentence,html-keyboard-response,25,71174,0.0-1.0-0.21,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,He returned the nuppical horse to the barn., ,nuppical,neutral,,,,,,,,,,,,,,,,,
,1192,sentence,html-keyboard-response,26,72368,0.0-1.0-0.22,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,"At the grocery store, I saw a nuppical apple.", ,nuppical,neutral,,,,,,,,,,,,,,,,,
,1170,sentence,html-keyboard-response,27,73540,0.0-1.0-0.23,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,I heard there was a nuppical horse., ,nuppical,neutral,,,,,,,,,,,,,,,,,
,1321,sentence,html-keyboard-response,28,74862,0.0-1.0-0.24,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,My sister refuses to go near a dodish horse., ,dodish,negative,,,,,,,,,,,,,,,,,
,1286,sentence,html-keyboard-response,29,76150,0.0-1.0-0.25,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,Everyone prefers a foobly apple., ,foobly,positive,,,,,,,,,,,,,,,,,
,1101,sentence,html-keyboard-response,30,77253,0.0-1.0-0.26,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,She avoids the dodish horse., ,dodish,negative,,,,,,,,,,,,,,,,,
,1251,sentence,html-keyboard-response,31,78507,0.0-1.0-0.27,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,I hope they don't have a dodish apple., ,dodish,negative,,,,,,,,,,,,,,,,,
,1621,sentence,html-keyboard-response,32,80130,0.0-1.0-0.28,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,She is so excited to try a foobly apple., ,foobly,positive,,,,,,,,,,,,,,,,,
,1187,sentence,html-keyboard-response,33,81318,0.0-1.0-0.29,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,Some farms have a nuppical horse., ,nuppical,neutral,,,,,,,,,,,,,,,,,
,1525,sentence,html-keyboard-response,34,82845,0.0-1.0-0.30,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,I would love a foobly apple., ,foobly,positive,,,,,,,,,,,,,,,,,
,1624,sentence,html-keyboard-response,35,84471,0.0-1.0-0.31,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,I was thrilled when I finally got my own foobly horse, ,foobly,positive,,,,,,,,,,,,,,,,,
,2478,sentence,html-keyboard-response,36,86950,0.0-1.0-0.32,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,I was so excited when I got to keep the foobly horse., ,foobly,positive,,,,,,,,,,,,,,,,,
,1809,sentence,html-keyboard-response,37,88761,0.0-1.0-0.33,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,He really hoped to see a foobly horse., ,foobly,positive,,,,,,,,,,,,,,,,,
,1831,sentence,html-keyboard-response,38,90594,0.0-1.0-0.34,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,She would love a picture with a foobly horse., ,foobly,positive,,,,,,,,,,,,,,,,,
,2127,sentence,html-keyboard-response,39,92723,0.0-1.0-0.35,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,My sister thought she saw a nuppical horse., ,nuppical,neutral,,,,,,,,,,,,,,,,,
,1623,sentence,html-keyboard-response,40,94348,0.0-1.0-0.36,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,I put the nuppical apple on the table., ,nuppical,neutral,,,,,,,,,,,,,,,,,
,1171,sentence,html-keyboard-response,41,95521,0.0-1.0-0.37,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,I would hate a dodish apple., ,dodish,negative,,,,,,,,,,,,,,,,,
,1036,sentence,html-keyboard-response,42,96558,0.0-1.0-0.38,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,I could see a nuppical apple., ,nuppical,neutral,,,,,,,,,,,,,,,,,
,1584,sentence,html-keyboard-response,43,98143,0.0-1.0-0.39,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,My friend will love a foobly horse., ,foobly,positive,,,,,,,,,,,,,,,,,
,1137,sentence,html-keyboard-response,44,99282,0.0-1.0-0.40,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,I don't trust the dodish horse., ,dodish,negative,,,,,,,,,,,,,,,,,
,1115,sentence,html-keyboard-response,45,100398,0.0-1.0-0.41,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,He would prefer a foobly apple., ,foobly,positive,,,,,,,,,,,,,,,,,
,57,sentence,html-keyboard-response,46,100457,0.0-1.0-0.42,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,The people I met told me they saw a nuppical apple., ,nuppical,neutral,,,,,,,,,,,,,,,,,
,1482,sentence,html-keyboard-response,47,101942,0.0-1.0-0.43,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,The hay was for the nuppical horse., ,nuppical,neutral,,,,,,,,,,,,,,,,,
,1315,sentence,html-keyboard-response,48,103259,0.0-1.0-0.44,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,I would love a foobly apple., ,foobly,positive,,,,,,,,,,,,,,,,,
,1056,sentence,html-keyboard-response,49,104316,0.0-1.0-0.45,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,Everybody hates a dodish apple., ,dodish,negative,,,,,,,,,,,,,,,,,
,1093,sentence,html-keyboard-response,50,105412,0.0-1.0-0.46,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,"At the grocery store, I saw a nuppical apple.", ,nuppical,neutral,,,,,,,,,,,,,,,,,
,1630,sentence,html-keyboard-response,51,107044,0.0-1.0-0.47,4,2,11/13/24 20:51,ac67f51de2561160cb0455ab06dcb307,139.140.202.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Macintosh,Chrome,131.0.0.0,OS X,10_15_7,https://yad8ktrsyq.cognition.run/,"en-US,en;q=0.9",379588448,My day was ruined when I saw the dodish horse., ,dodish,negative,,,,,,,,,,,,,,,,,
